id,neighbourhood,neighbourhood_group,latitude,longitude,dist_km_sol,dist_km_airport
4076,Palos do Moguer,Arganzuela,40.40331,-3.69219,3.123522999999999,14.728999000000018
4077,Centro,Centro,40.42681,-3.7043,2.182979,13.819803000000014
4078,Centro,Centro,40.42301,-3.70519,1.973728,14.146511000000013
4079,Usera,Usera,40.37892,-3.6921,5.857886000000001,16.659251000000005
4080,Palacio,Centro,40.41992,-3.7094,1.4798640000000003,14.310445000000014
4081,Arganzuela,Arganzuela,40.39653,-3.68953,3.836598,15.700307000000011
4082,Gaztambide,Chamberí,40.43062,-3.71446,2.792972,14.770333000000017
4083,Palacio,Centro,40.41024,-3.71144,1.769527,15.205296000000017
4084,Carabanchel,Carabanchel,40.39418,-3.70968,4.10246,17.538228999999987
4085,Palacio,Centro,40.41786,-3.70978,0.8963199999999998,14.898847000000016
4086,Salamanca,Salamanca,40.42229,-3.67465,4.284171000000001,11.483380000000007
4087,Castellana,Salamanca,40.43101,-3.68496,4.136196999999998,12.061400000000008
4088,Cortes,Centro,40.41519,-3.70026,1.6365440000000002,13.693038000000016
4089,Sol,Centro,40.41632,-3.70795,0.5257430000000001,14.528270000000015
4090,Centro,Centro,40.424,-3.7003,2.229054,13.504061000000016
4091,Centro,Centro,40.41607,-3.71001,1.09861,15.101137000000016
4092,Palos do Moguer,Arganzuela,40.40431,-3.6978,2.548478,15.062303000000014
4093,Centro,Centro,40.4143,-3.70768,1.1104379999999998,14.608355000000014
4094,Centro,Centro,40.42563,-3.71048,2.078161,14.354319000000014
4095,Rios Rosas,Chamberí,40.44534,-3.69915,4.553425999999999,13.311701000000012
4096,Embajadores,Centro,40.40567,-3.70104,2.194334,15.016326000000015
4097,Puente de Vallecas,Puente de Vallecas,40.39415,-3.66022,5.536688999999999,13.710798000000016
4098,Salamanca,Salamanca,40.42265,-3.68531,3.376397999999999,12.284400000000009
4099,Centro,Centro,40.42325,-3.69649,2.985575,13.274439000000015
4100,La Latina,Centro,40.40779,-3.70636,1.7593279999999998,15.195097000000017
4101,Centro,Centro,40.42785,-3.70492,2.2437589999999994,13.757446000000014
4102,Centro,Centro,40.40633,-3.70503,1.938921,15.374690000000014
4103,Arganzuela,Arganzuela,40.41226,-3.72017,1.982395,15.74749300000001
4104,Centro,Centro,40.41493,-3.69816,1.722639,13.658647000000016
4105,Malasaña,Centro,40.42486,-3.70661,1.852575,14.407926000000014
4106,Embajadores,Centro,40.40791,-3.7085,1.958777,15.394546000000012
4107,Embajadores,Centro,40.41257,-3.70086,1.910695,14.261733000000016
4108,La Latina,Centro,40.41014,-3.70962,1.4524470000000005,14.888216000000018
4109,Hortaleza,Hortaleza,40.4679,-3.63672,10.911509999999996,7.751405999999999
4110,Embajadores,Centro,40.41236,-3.70163,1.5078260000000003,14.244149000000016
4111,Acacias,Arganzuela,40.40267,-3.70176,2.489966,15.509413000000013
4112,Centro,Centro,40.42678,-3.70722,2.010195,14.055242000000016
4113,Malasaña,Centro,40.42636,-3.71203,2.226238,14.502396000000015
4114,Centro,Centro,40.42031,-3.69643,2.3657989999999995,13.412703000000016
4115,Justicia,Centro,40.42133,-3.69595,2.5530780000000006,13.201057000000016
4116,Carabanchel,Carabanchel,40.38565,-3.74499,6.411973999999997,20.024128999999988
4117,Arganzuela,Arganzuela,40.40203,-3.69625,2.938092,14.918050000000015
4118,Ibiza,Retiro,40.41699,-3.67616,4.403437,11.95606600000001
4119,Ciudad Lineal,Ciudad Lineal,40.42383,-3.63893,7.891060000000002,8.984698000000003
4120,Malasaña,Centro,40.42474,-3.70522,1.958206,14.172979000000014
4121,Chamberí,Chamberí,40.43158,-3.71255,2.859996,14.573438000000008
4122,Justicia,Centro,40.41993,-3.69774,2.31748,13.364384000000014
4123,Moncloa,Moncloa - Aravaca,40.4291,-3.71896,2.829794,14.896829000000016
4124,Arganzuela,Arganzuela,40.40014,-3.69518,3.110176,15.485223000000012
4125,Arapiles,Chamberí,40.43066,-3.71148,3.0212189999999994,14.604471000000007
4126,Tetuán,Tetuán,40.45025,-3.71016,4.830430000000001,14.291775000000008
4127,Centro,Centro,40.4235,-3.70235,2.043804,14.052046000000017
4128,Palos do Moguer,Arganzuela,40.40124,-3.69832,2.682214,15.477351000000011
4129,Arapiles,Chamberí,40.43686,-3.70479,3.202014,13.813537000000007
4130,Arganzuela,Arganzuela,40.40279,-3.69646,2.952278,14.974450000000015
4131,Cortes,Centro,40.41188,-3.69428,2.285857,14.126313000000016
4132,Centro,Centro,40.4088,-3.69884,2.817845,15.187056000000014
4133,Barajas,Barajas,40.46984,-3.58037,14.472861999999996,1.7499519999999995
4134,Arganzuela,Arganzuela,40.39253,-3.69562,3.71716,15.81378400000001
4135,Puente de Vallecas,Puente de Vallecas,40.39358,-3.65858,5.731462999999999,13.723629
4136,Centro,Centro,40.40716,-3.70137,2.114816,14.908417000000016
4137,Chamartín,Chamartín,40.44194,-3.67253,6.137962000000002,11.019718000000008
4138,Centro,Centro,40.41583,-3.70871,0.593635,14.596162000000016
4139,Aluche,Latina,40.4048,-3.752,4.758146,18.523243999999988
4140,Centro,Centro,40.42206,-3.70648,1.658641,14.356704000000017
4141,Arapiles,Chamberí,40.43102,-3.70781,2.999727,14.22424400000001
4142,Prosperidad,Chamartín,40.44177,-3.67602,5.741726000000001,10.968405000000006
4143,Centro,Centro,40.41684,-3.71053,1.106115,15.108642000000014
4144,Aluche,Latina,40.41107,-3.73837,3.488810999999999,17.253908999999986
4145,Centro,Centro,40.42325,-3.70121,2.143245,14.098927000000018
4146,Centro,Centro,40.41115,-3.70475,1.631093,14.89912600000002
4147,Trafalgar,Chamberí,40.42883,-3.69678,3.0981149999999995,13.012099000000012
4148,La Latina,Centro,40.413,-3.70832,1.1511920000000002,14.586961000000016
4149,Embajadores,Centro,40.40819,-3.70945,1.7203529999999998,15.156122000000014
4150,Arapiles,Chamberí,40.4332,-3.70985,3.0013209999999995,14.29089200000001
4151,La Latina,Centro,40.40974,-3.70854,1.49313,14.928899000000015
4152,Salamanca,Salamanca,40.42726,-3.669,5.032607000000001,11.378553000000007
4153,La Chopera,Arganzuela,40.39578,-3.70365,3.398808999999999,16.01578200000001
4154,Retiro,Retiro,40.41691,-3.66643,5.405221000000003,11.655258000000009
4155,Embajadores,Centro,40.40903,-3.7032,1.944516,14.970615000000016
4156,Fuencarral-el Pardo,Fuencarral - El Pardo,40.48466,-3.68808,9.837734,12.973271000000006
4157,Carabanchel,Carabanchel,40.37306,-3.75528,8.374998,21.81076699999997
4158,Chamartín,Chamartín,40.4386,-3.6785,5.348992000000001,11.096372000000006
4159,Embajadores,Centro,40.40898,-3.70156,1.992223,14.775967000000016
4160,Guindalera,Salamanca,40.43475,-3.6691,5.582675000000002,10.460360000000009
4161,Centro,Centro,40.40966,-3.70943,1.496475,14.932244000000017
4162,Embajadores,Centro,40.40988,-3.7089,1.49313,14.928899000000015
4163,Carabanchel,Carabanchel,40.38298,-3.74124,6.203184000000001,19.638952999999987
4164,Embajadores,Centro,40.40818,-3.69846,2.7090430000000003,15.078254000000015
4165,Malasaña,Centro,40.42429,-3.70521,1.924899,14.357238000000011
4166,Salamanca,Salamanca,40.42141,-3.68768,3.336427,12.374735000000012
4167,Palacio,Centro,40.41068,-3.71059,1.498663,14.934432000000015
4168,Tetuán,Tetuán,40.4502,-3.70481,4.744640000000001,13.647903000000008
4169,Embajadores,Centro,40.41216,-3.70183,1.5078260000000003,14.244149000000016
4170,Sol,Centro,40.41801,-3.70603,1.054372,14.491071000000014
4171,La Latina,Centro,40.40625,-3.70283,1.870511,15.050038000000017
4172,Palacio,Centro,40.4218,-3.71001,1.5766940000000005,14.274757000000015
4173,Justicia,Centro,40.42629,-3.69933,2.568503,13.418932000000016
4174,Malasaña,Centro,40.42632,-3.7056,2.078051,13.948257000000016
4175,Chamberí,Chamberí,40.43233,-3.70323,2.816054999999999,13.670951000000008
4176,Centro,Centro,40.42432,-3.70637,1.7735260000000002,14.328877000000016
4178,Centro,Centro,40.42049,-3.7007,2.448604,13.495508000000015
4179,La Latina,Centro,40.4098,-3.70845,1.49313,14.928899000000015
4180,La Latina,Centro,40.40856,-3.70844,1.64,15.075769000000015
4181,Centro,Centro,40.41023,-3.70852,1.384617,14.820386000000015
4182,La Latina,Centro,40.40875,-3.70962,1.7837409999999998,15.219510000000016
4183,Embajadores,Centro,40.40901,-3.70977,1.582892,15.018661000000014
4184,Palacio,Centro,40.40917,-3.71024,1.592162,15.027931000000017
4185,Hispanoamérica,Chamartín,40.4545,-3.6847,6.283537000000004,11.436272000000002
4186,Palacio,Centro,40.41616,-3.71328,1.1772770000000004,15.179804000000017
4187,Embajadores,Centro,40.41291,-3.70584,1.200616,14.376883000000015
4188,Chamberí,Chamberí,40.43292,-3.71039,3.0013209999999995,14.29089200000001
4189,La Latina,Centro,40.40994,-3.70841,1.49313,14.928899000000015
4190,La Latina,Centro,40.41004,-3.71005,1.6772099999999996,15.112979000000012
4191,Centro,Centro,40.40988,-3.70978,1.4524470000000005,14.888216000000018
4192,La Latina,Centro,40.41048,-3.70867,1.3439290000000004,14.77969800000002
4193,Centro,Centro,40.40871,-3.70819,1.562926,14.998695000000016
4194,Palacio,Centro,40.40991,-3.71037,1.6772099999999996,15.112979000000012
4195,Palacio,Centro,40.41011,-3.71032,1.528327,14.964096000000016
4196,Centro,Centro,40.409,-3.7086,1.7662829999999996,15.202052000000014
4197,La Latina,Centro,40.41057,-3.71001,1.498663,14.934432000000015
4198,Embajadores,Centro,40.40847,-3.70813,1.64,15.075769000000015
4199,Centro,Centro,40.42155,-3.7034,1.838564,13.730322000000015
4200,Chamberí,Chamberí,40.43128,-3.70983,2.80089,14.247742000000011
4201,Centro,Centro,40.41729,-3.69589,2.534446,13.153272000000015
4202,Cortes,Centro,40.41625,-3.69613,1.987242,13.437175000000014
4203,Salamanca,Salamanca,40.43528,-3.66111,5.981348000000001,9.770868000000004
4204,Ciudad Lineal,Ciudad Lineal,40.42516,-3.65785,6.058310000000002,10.133374000000009
4205,Argüelles,Moncloa - Aravaca,40.42133,-3.71689,2.1445509999999994,15.035345000000016
4206,Tetuán,Tetuán,40.44778,-3.70689,4.808333000000001,14.156247000000006
4207,Embajadores,Centro,40.41028,-3.70251,1.83484,14.624512000000015
4208,Embajadores,Centro,40.41153,-3.70618,1.4030380000000002,14.838807000000015
4209,Chamberí,Chamberí,40.43498,-3.69803,3.383324,12.971083000000007
4210,Centro,Centro,40.42011,-3.71105,1.5289750000000002,14.359556000000016
4211,Centro,Centro,40.40727,-3.70029,2.236628,14.687383000000017
4212,Delicias,Arganzuela,40.39208,-3.68789,4.286571000000001,16.19371600000001
4213,Centro,Centro,40.41186,-3.70126,1.7722489999999995,14.515752000000017
4214,Malasaña,Centro,40.42202,-3.70804,1.466627,14.164690000000013
4215,Fuencarral-el Pardo,Fuencarral - El Pardo,40.48451,-3.73406,9.910348,15.570127000000006
4216,Centro,Centro,40.41333,-3.6994,1.907621,13.84362900000002
4217,La Latina,Centro,40.41252,-3.70814,1.1925630000000005,14.628332000000016
4218,Centro,Centro,40.41617,-3.70526,0.192046,14.194573000000014
4219,La Latina,Centro,40.41201,-3.70671,1.235651,14.671420000000015
4220,Centro,Centro,40.41358,-3.70674,1.096291,14.592304000000016
4221,Centro,Centro,40.41358,-3.71156,1.148707,14.863219000000017
4222,Centro,Centro,40.40958,-3.7008,2.111381,14.623732000000016
4223,San Blas,San Blas - Canillejas,40.44655,-3.644,8.281614000000001,8.191443999999997
4224,Embajadores,Centro,40.41119,-3.69694,1.853277,14.069965000000018
4225,Embajadores,Centro,40.4094,-3.6961,2.146847,14.122297000000016
4226,Villaverde,Villaverde,40.3433,-3.68689,10.429216000000006,19.67376399999999
4227,Centro,Centro,40.41435,-3.70741,1.1104379999999998,14.608355000000014
4228,Carabanchel,Carabanchel,40.39307,-3.71107,4.157515999999999,17.593284999999987
4229,Ciudad Lineal,Ciudad Lineal,40.44665,-3.65149,8.248644000000002,8.444927
4230,Retiro,Retiro,40.40292,-3.67577,4.002445,13.529430000000016
4231,Salamanca,Salamanca,40.42344,-3.68043,3.804756999999999,11.516711000000006
4232,Centro,Centro,40.41459,-3.70052,1.568764,13.932757000000016
4233,Cortes,Centro,40.41478,-3.70022,1.568764,13.932757000000016
4234,Centro,Centro,40.42157,-3.70196,2.023052,13.914810000000015
4235,Nueva España,Chamartín,40.45937,-3.68174,6.990593000000003,11.029896000000004
4236,Tetuán,Tetuán,40.44886,-3.7006,5.004679000000002,13.339278000000006
4237,Centro,Centro,40.4157,-3.70583,0.192046,14.194573000000014
4238,El Viso,Chamartín,40.44129,-3.68018,5.312343000000002,11.396446000000008
4239,San Blas,San Blas - Canillejas,40.44346,-3.58176,13.880998999999996,5.528483
4240,Centro,Centro,40.42227,-3.70453,1.848181,14.02096400000002
4241,Almagro,Chamberí,40.43224,-3.69539,3.578295,12.81451800000001
4242,Centro,Centro,40.42412,-3.6995,2.815953999999999,13.414696000000015
4243,Palacio,Centro,40.40827,-3.71269,1.745547,15.248334000000014
4244,Centro,Centro,40.42025,-3.70454,1.5750340000000005,13.774950000000016
4245,Palos do Moguer,Arganzuela,40.40441,-3.69428,2.9538099999999994,14.479831000000017
4246,Lista,Salamanca,40.43046,-3.67648,4.738367999999999,11.180672000000008
4247,Hortaleza,Hortaleza,40.47691,-3.64375,10.891581,7.767196999999998
4248,Carabanchel,Carabanchel,40.39701,-3.71165,12.235624,17.57035499999999
4249,Hortaleza,Hortaleza,40.47852,-3.64575,10.776046,8.078230999999999
4250,Centro,Centro,40.41225,-3.69436,2.2521909999999994,13.877553000000018
4251,Moratalaz,Moratalaz,40.4036,-3.64404,7.180125000000001,11.636042000000002
4252,Chamartín,Chamartín,40.45025,-3.6665,6.925643000000002,10.435564000000008
4253,Centro,Centro,40.41138,-3.69959,2.094101,14.394733000000016
4254,Centro,Centro,40.41603,-3.70347,0.104131,14.106658000000015
4255,Hortaleza,Hortaleza,40.455,-3.6143,11.220847,5.616047999999999
4256,Chamberí,Chamberí,40.42882,-3.69611,3.0026209999999987,12.906765000000014
4257,La Latina,Centro,40.41183,-3.70687,1.235651,14.671420000000015
4258,Sol,Centro,40.41487,-3.70302,2.130091,13.893347000000016
4259,Centro,Centro,40.41279,-3.70816,1.1511920000000002,14.586961000000016
4260,Centro,Centro,40.41106,-3.71508,1.598383,15.395508000000012
4261,Justicia,Centro,40.42168,-3.70048,2.634235,13.487527000000016
4262,Cortes,Centro,40.41257,-3.69531,2.110046,13.735408000000014
4263,Centro,Centro,40.41235,-3.69539,2.110046,13.735408000000014
4264,Embajadores,Centro,40.41245,-3.70741,1.099702,14.535471000000015
4265,Centro,Centro,40.40772,-3.70767,1.804088,15.239857000000017
4266,Centro,Centro,40.42224,-3.70037,2.634235,13.487527000000016
4267,Pacifico,Retiro,40.40643,-3.68193,3.349268,13.540439000000015
4268,Valdeacederas,Tetuán,40.46537,-3.69854,6.555198000000003,12.795993000000005
4269,Pacifico,Retiro,40.40482,-3.67377,4.093693999999999,13.094555000000016
4270,Ciudad Lineal,Ciudad Lineal,40.42851,-3.65237,6.742375000000001,9.584779000000005
4271,Embajadores,Centro,40.40821,-3.70702,1.804088,15.239857000000017
4272,Justicia,Centro,40.42212,-3.70094,2.023052,13.914810000000015
4273,Centro,Centro,40.41309,-3.70921,1.6371319999999998,15.072901000000016
4274,Delicias,Arganzuela,40.39352,-3.68863,4.149198999999999,16.22640100000001
4275,Centro,Centro,40.41099,-3.6977,1.855468,14.156100000000013
4276,Centro,Centro,40.42146,-3.70254,1.838564,13.730322000000015
4277,Embajadores,Centro,40.41103,-3.70304,1.7005169999999998,14.727313000000017
4278,Ciudad Lineal,Ciudad Lineal,40.43609,-3.65175,6.6160320000000015,9.121248000000003
4279,Centro,Centro,40.42767,-3.69898,2.740489,13.240975000000011
4280,Centro,Centro,40.42169,-3.69543,2.643431,13.291410000000017
4281,Arganzuela,Arganzuela,40.39933,-3.70148,2.948434,15.56540700000001
4282,Centro,Centro,40.41204,-3.70167,1.7722489999999995,14.515752000000017
4283,Centro,Centro,40.42094,-3.70816,1.2721990000000003,14.102780000000015
4284,Cortes,Centro,40.41637,-3.69869,2.00472,13.429111000000017
4285,Centro,Centro,40.41644,-3.70525,0.192046,14.194573000000014
4286,Palacio,Centro,40.42017,-3.70855,1.248604,14.079185000000017
4287,Centro,Centro,40.41132,-3.69982,2.056401,14.416031000000014
4288,Centro,Centro,40.41329,-3.69971,1.907621,13.84362900000002
4289,Moncloa,Moncloa - Aravaca,40.43106,-3.72188,3.2438460000000005,15.484547000000012
4290,Centro,Centro,40.42262,-3.70218,1.950533,13.842291000000015
4291,Malasaña,Centro,40.42494,-3.71049,2.011003,14.443062000000012
4292,Centro,Centro,40.4288,-3.70661,2.235948,13.752565000000011
4293,Embajadores,Centro,40.41008,-3.69614,2.009505,14.239421000000016
4294,Aluche,Latina,40.41047,-3.73932,3.523946,17.289043999999986
4295,Centro,Centro,40.42057,-3.70121,2.448604,13.495508000000015
4296,Argüelles,Moncloa - Aravaca,40.42175,-3.7149,2.2284549999999994,15.119249000000018
4297,Barajas,Barajas,40.47004,-3.57804,14.447865999999996,1.824783
4298,Centro,Centro,40.40776,-3.70564,1.817457,15.253226000000014
4299,Bellas Vistas,Tetuán,40.45202,-3.70802,5.216997000000001,13.761911000000003
4300,Centro,Centro,40.41177,-3.6936,2.285857,14.126313000000016
4301,Centro,Centro,40.41237,-3.69567,2.110046,13.735408000000014
4302,Cortes,Centro,40.41109,-3.69518,2.101032,13.941488000000016
4303,Centro,Centro,40.41099,-3.69505,2.101032,13.941488000000016
4304,Centro,Centro,40.41098,-3.70564,1.476183,14.911952000000015
4305,Centro,Centro,40.41063,-3.6939,2.16951,14.144334000000011
4306,Cortes,Centro,40.41037,-3.69454,2.017587,13.992411000000018
4307,Centro,Centro,40.41199,-3.69561,2.188839,13.814201000000017
4308,Centro,Centro,40.41174,-3.69372,2.285857,14.126313000000016
4309,Ciudad Lineal,Chamartín,40.44611,-3.66164,7.056981000000001,9.761838000000006
4310,Cortes,Centro,40.41049,-3.6943,2.16951,14.144334000000011
4311,Centro,Centro,40.41204,-3.69368,2.285857,14.126313000000016
4312,Cortes,Centro,40.41031,-3.69419,2.16951,14.144334000000011
4313,Cortes,Centro,40.41209,-3.69588,2.188839,13.814201000000017
4314,Centro,Centro,40.41033,-3.6936,2.16951,14.144334000000011
4315,Cortes,Centro,40.41214,-3.69421,2.285857,14.126313000000016
4316,Arganzuela,Arganzuela,40.40217,-3.70126,2.489966,15.509413000000013
4317,Centro,Centro,40.41195,-3.69448,2.176744,14.01720000000002
4318,Cortes,Centro,40.41165,-3.6939,2.285857,14.126313000000016
4319,Malasaña,Centro,40.42499,-3.70236,2.395338,13.814096000000015
4320,Centro,Centro,40.40901,-3.71007,1.5725,15.008269000000016
4321,Embajadores,Centro,40.41379,-3.70539,1.253611,14.416394000000016
4322,Centro,Centro,40.41592,-3.70497,0.192046,14.194573000000014
4323,Retiro,Retiro,40.41801,-3.67508,4.6743190000000014,11.96814900000001
4324,Centro,Centro,40.41643,-3.7098,1.049426,15.051953000000015
4325,Tetuán,Tetuán,40.46185,-3.70008,6.152653000000004,12.708213000000006
4326,Centro,Centro,40.41692,-3.70668,1.1986280000000002,14.635327000000016
4327,Castillejos,Tetuán,40.4576,-3.69227,6.474975000000003,12.052452000000002
4328,Sol,Centro,40.41898,-3.70754,1.0415519999999998,14.478251000000014
4329,Salamanca,Salamanca,40.42447,-3.68248,3.840252999999999,11.690452000000008
4330,Embajadores,Centro,40.41192,-3.70006,1.895477,14.308173000000014
4331,Chamberí,Chamberí,40.43206,-3.71267,3.233189999999999,14.52276100000001
4332,Salamanca,Salamanca,40.42194,-3.67558,4.048243999999999,11.449375000000009
4333,Goya,Salamanca,40.4273,-3.67099,4.656364000000002,10.598378000000006
4334,Villaverde,Villaverde,40.34516,-3.67721,10.503529000000004,19.674783999999992
4335,Centro,Centro,40.4134,-3.69638,2.074808,13.902279000000016
4336,Ciudad Lineal,Ciudad Lineal,40.43706,-3.64391,7.370854000000003,8.262399999999998
4337,Prosperidad,Chamartín,40.4388,-3.67805,6.001578000000001,11.012573000000009
4338,Arganzuela,Arganzuela,40.40489,-3.69748,2.94505,14.846268000000018
4339,Fuencarral-el Pardo,Fuencarral - El Pardo,40.48174,-3.73887,9.680630000000004,16.548957000000005
4340,Sol,Centro,40.41791,-3.7026,1.968772,13.837559000000017
4341,Retiro,Retiro,40.41512,-3.67301,5.108444000000001,11.974107000000007
4342,Chamartín,Chamartín,40.44863,-3.66272,7.261662000000002,10.587479000000004
4343,Centro,Centro,40.42065,-3.70293,1.80779,13.699548000000018
4344,Centro,Centro,40.4282,-3.7098,2.475379,14.111833000000017
